date,model,question,cited,sentiment,response
2026-06-11,Gemini-1.5-Flash,요즘 대기업 산학협력 트렌드는 어때? 어떤 활동이 제일 유명해?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,요즘 대기업 산학협력 트렌드는 어때? 어떤 활동이 제일 유명해?,FALSE,0.0,"요즘 대기업 산학협력 트렌드는 매우 활발하게 진행 중입니다. 대기업은 기술 개발, 연구소 설립, 인재 양성 등 다양한 방면에서 대학 및 연구소와 협력하고 있습니다.  현재 가장 유명한 산학협력 활동은 다음과 같습니다.  1. **기반기술 개발 협력**: 대기업은 대학 및 연구소와 함께 새로운 기술을 개발하고 상용화하는 협력을 진행하고 있습니다. 예를 들어, 테슬라는 Stanford 대학과 함께 자율 주행 기술을 개발한 바 있습니다. 2. **연구소 설립**: 대기업은 대학 및 연구소와 함께 연구소를 설립하여 공동연구를 진행하고 있습니다. 예를 들어, 구글은 Stanford 대학과 함께 구글 연구소(Google Research)를 설립한 바 있습니다. 3. **인재 양성 협력**: 대기업은 대학 및 연구소와 "
2026-06-11,Llama-3.3-70B,"포트폴리오에 넣기 좋은, 공신력 있는 기업 주관 개발 대회나 프로젝트 추천해줘.",FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,"포트폴리오에 넣기 좋은, 공신력 있는 기업 주관 개발 대회나 프로젝트 추천해줘.",FALSE,0.0,
2026-06-11,Llama-3.1-8B,"포트폴리오에 넣기 좋은, 공신력 있는 기업 주관 개발 대회나 프로젝트 추천해줘.",FALSE,0.0,"공신력 있는 기업 주관 개발 대회나 프로젝트를 추천해드리겠습니다.  1. **Google Developers Challenge** : 구글이 주최하는 전 세계 개발자에게 열린 대회입니다. 다양한 분야에서 문제를 해결하고, 아이디어를 제출할 수 있습니다. 2. **Microsoft Imagine Cup** : 마이크로소프트가 주최하는 세계적인 개발자 대회입니다. AI, IoT, 게임 개발, 프론트엔드 개발 등 다양한 분야에서 문제를 해결할 수 있습니다. 3. **IBM Developer Challenge** : 아일런이 주최하는 개발자 대회입니다. AI, IoT, 클라우드 컴퓨팅, 데이터 분석 등 다양한 분야에서 문제를 해결할 수 있습니다. 4. **Facebook Developer Challenge** : "
2026-06-11,Llama-3.3-70B,대학생이 학기 중에 참여하기 좋은 실무 연계 프로젝트가 궁금해.,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,대학생이 학기 중에 참여하기 좋은 실무 연계 프로젝트가 궁금해.,FALSE,0.0,
2026-06-11,Llama-3.1-8B,대학생이 학기 중에 참여하기 좋은 실무 연계 프로젝트가 궁금해.,FALSE,0.0,"대학생이 학기 중에 참여하기 좋은 실무 연계 프로젝트에 대한 몇 가지 예를 소개해 드리겠습니다.  1. **시설관리 프로젝트**: 학교나 대학의 시설을 관리하는 팀에서 함께 일하고, 시설 관리를 위한 전략을 개발하고実施하는 프로젝트입니다. 2. **마케팅 캠페인**: 회사나 기관의 브랜드를 홍보하는 마케팅 캠페인을 계획하고実施하는 프로젝트입니다. 캠페인을 위한 전략을 개발하고, 광고 콘텐츠를 만들고, 소셜 미디어에 게시하는 등 다양한 역할을 수행합니다. 3. **기획서 작성**: 회사의 신규 서비스나 제품을 개발하고자 하는 팀과 함께 일하고, 기획서를 작성하는 프로젝트입니다. 기획서를 위한 자료를 수집하고, 분석하고, 기획서를 작성하는 등 다양한 역할을 수행합니다. 4. **프로그램 관리**: 학교나 대학의"
2026-06-11,Llama-3.3-70B,"기획자, 디자이너, 개발자가 팀 빌딩해서 완성도 높은 MVP 만드는 대외활동 추천해줘.",FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,"기획자, 디자이너, 개발자가 팀 빌딩해서 완성도 높은 MVP 만드는 대외활동 추천해줘.",FALSE,0.0,
2026-06-11,Llama-3.1-8B,"기획자, 디자이너, 개발자가 팀 빌딩해서 완성도 높은 MVP 만드는 대외활동 추천해줘.",FALSE,0.0,"대외활동 추천 목록입니다.  1. **한솥밥의 한솥 캠프**: 한솥밥에서 주관하는 캠프입니다. 기획자, 디자이너, 개발자 등이 팀을 이뤄 MVP를 만들 수 있는 기회를 제공합니다.  * 참가자: 기획자, 디자이너, 개발자  * 주제: 다양한 주제로 MVP를 만들 수 있습니다.  * 기간: 년간 다양한 캠프가 열립니다. 2. **NHN의 아이디어톤**: NHN에서 주관하는 아이디어톤입니다. 기획자, 디자이너, 개발자 등이 팀을 이뤄 MVP를 만들 수 있는 기회를 제공합니다.  * 참가자: 기획자, 디자이너, 개발자  * 주제: 다양한 주제로 MVP를 만들 수 있습니다.  * 기간: 년간 다양한 아이디어톤이 열립니다. 3. **한화시스템의 아이디어톤**: 한화시스템에서 주관하는 아이디어톤입니다. 기획자, 디자이"
2026-06-11,Llama-3.3-70B,시니어 개발자 멘토링이랑 글로벌 연수 기회(실리콘밸리 탐방) 같이 주는 대학생 프로그램 있어?,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,시니어 개발자 멘토링이랑 글로벌 연수 기회(실리콘밸리 탐방) 같이 주는 대학생 프로그램 있어?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,시니어 개발자 멘토링이랑 글로벌 연수 기회(실리콘밸리 탐방) 같이 주는 대학생 프로그램 있어?,FALSE,0.0,"네, 글로벌 연수 기회와 시니어 개발자 멘토링이 함께 제공되는 대학생 프로그램이 있습니다.  예를 들어, 한국의 대학교 또는 연구기관이 운영하는 프로그램으로는 다음과 같은 것이 있습니다.  1. **KAIST Global Internship Program**: KAIST(한국과학기술원)에서 운영하는 글로벌 연수 프로그램으로, 대학원생과 졸업생을 대상으로 실리콘밸리, 스타트업 등 글로벌 기업에서 internship을 제공합니다. 멘토링 서비스도 포함됩니다. 2. **네이버 글로벌 인턴십**: 네이버에서 운영하는 글로벌 연수 프로그램으로, 대학생을 대상으로 실리콘밸리, 스타트업 등 글로벌 기업에서 internship을 제공합니다. 3. **SK Planet 글로벌 인턴십**: SK Planet에서 운영하는 글로"
2026-06-11,Llama-3.3-70B,인공지능(AI)이나 빅데이터 다루는 대학생 대상 혁신 기술 공모전이나 랩(Lab) 추천해줘.,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,인공지능(AI)이나 빅데이터 다루는 대학생 대상 혁신 기술 공모전이나 랩(Lab) 추천해줘.,FALSE,0.0,
2026-06-11,Llama-3.1-8B,인공지능(AI)이나 빅데이터 다루는 대학생 대상 혁신 기술 공모전이나 랩(Lab) 추천해줘.,FALSE,0.0,인공지능(AI)이나 빅데이터를 다루는 대학생 대상 혁신 기술 공모전이나 랩(Lab)의 목록입니다.  1. **IBM 인공지능(AI) 챌린지**: IBM은 대학생에게 인공지능(AI) 기술을 개발하고 적용할 수 있는 기회를 제공합니다. 참가자들은 AI를 이용한 문제 해결을 위한 아이디어를 제출해야 합니다. 2. **카카오 인공지능(AI) 챌린지**: 카카오는 대학생에게 인공지능(AI) 기술을 개발하고 적용할 수 있는 기회를 제공합니다. 참가자들은 AI를 이용한 문제 해결을 위한 아이디어를 제출해야 합니다. 3. **삼성전자 인공지능(AI) 랩**: 삼성전자에서는 대학생에게 인공지능(AI) 기술을 개발하고 적용할 수 있는 기회를 제공합니다. 참가자들은 AI를 이용한 문제 해결을 위한 아이디어를 제출해야 합니다. 
2026-06-11,Llama-3.3-70B,전통 대기업 중에서 요즘 스타트업처럼 주도적으로 개발할 수 있게 해주는 산학협력 어디야?,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,전통 대기업 중에서 요즘 스타트업처럼 주도적으로 개발할 수 있게 해주는 산학협력 어디야?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,전통 대기업 중에서 요즘 스타트업처럼 주도적으로 개발할 수 있게 해주는 산학협력 어디야?,FALSE,0.0,"전통 대기업이 스타트업처럼 주도적으로 개발할 수 있는 산학협력을 다음과 같이 추천합니다.  1. **삼성전자 산학협력**: 삼성전자에서는 다양한 산학협력을 운영하고 있습니다. 예를 들어, '삼성 이노베이션 센터'에서는 스타트업과 협력하여 신기술 개발을 지원하고 있습니다. 2. **LG전자 산학협력**: LG전자에서도 다양한 산학협력을 운영하고 있습니다. 예를 들어, 'LG전자 이노베이션 센터'에서는 스타트업과 협력하여 신기술 개발을 지원하고 있습니다. 3. **SK하이닉스 산학협력**: SK하이닉스에서는 스타트업과 협력하여 반도체 기술 개발을 지원하고 있습니다. 'SK하이닉스 이노베이션 센터'에서는 스타트업과 협력하여 신기술 개발을 지원하고 있습니다. 4. **카카오 산학협력**: 카카오에서는 스타트업과 협"
2026-06-11,Llama-3.3-70B,취업 가산점이나 혜택이 빵빵한 대기업 주관 SW 대외활동 리스트 뽑아줘.,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,취업 가산점이나 혜택이 빵빵한 대기업 주관 SW 대외활동 리스트 뽑아줘.,FALSE,0.0,
2026-06-11,Llama-3.1-8B,취업 가산점이나 혜택이 빵빵한 대기업 주관 SW 대외활동 리스트 뽑아줘.,FALSE,0.0,"대기업 주관 SW 대외활동 리스트는 다음과 같습니다. 이에 포함된 많은 대외활동은 취업 가산점이나 혜택이 있습니다.  1. **삼성 SW 개발자 대외활동(삼성그룹)**  - 활동 내용 : SW 개발자로 근무하는 경험이 있는 개발자 분들을 대상으로 다양한 문제를 해결하고, SW 개발 기술을 향상시키는 활동  - 혜택 : 삼성 SW 개발자 대외활동 참여자들은 삼성그룹에서 활동하는 SW 개발자로 근무할 수 있는 기회가 있습니다.  2. **SK SW 대외활동(SK그룹)**  - 활동 내용 : SW 개발과 관련된 다양한 문제를 해결하고, SW 개발 기술을 향상시키는 활동  - 혜택 : SK그룹에서 SW 개발자로 근무할 수 있는 기회가 있으며, SK SW 대외활동 참여자들에게는 다양한 혜택이 제공됩니다.  3. **"
2026-06-11,Llama-3.3-70B,대학생들이 선망하는 국내 최고 수준의 기업 연계 연구 프로그램이 궁금해.,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,대학생들이 선망하는 국내 최고 수준의 기업 연계 연구 프로그램이 궁금해.,FALSE,0.0,
2026-06-11,Llama-3.1-8B,대학생들이 선망하는 국내 최고 수준의 기업 연계 연구 프로그램이 궁금해.,FALSE,0.0,"대학생들이 선망하는 국내 최고 수준의 기업 연계 연구 프로그램에는 다음과 같은 프로그램이 있습니다.  1. **SK 우수인재 연구 프로그램**: SK그룹에서 운영하는 우수인재를 발굴하고 성장시키기 위한 프로그램입니다. SK그룹의 다양한 연구분야에 대한 경험을 제공하며, 연구개발 및 혁신을 통한 경영성장을 돕습니다. 2. **LG 우수인재 연구 프로그램**: LG그룹의 우수인재를 발굴하고 성장시키기 위한 프로그램입니다. LG그룹의 연구개발 및 혁신을 통한 경영성장을 돕습니다. 3. **삼성전자 창업보육센터 프로그램**: 삼성전자에서 운영하는 창업보육센터 프로그램입니다. 이 프로그램은 대학원생 및 박사급 연구인력에게 창업을 위한 교육 및 자금 지원을 제공합니다. 4. **이음 연구개발 협력 프로그램**: 한국과"
2026-06-11,Llama-3.3-70B,실제 현업 개발자들의 코드 리뷰를 받으면서 성장할 수 있는 대학생 프로젝트가 있을까?,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,실제 현업 개발자들의 코드 리뷰를 받으면서 성장할 수 있는 대학생 프로젝트가 있을까?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,실제 현업 개발자들의 코드 리뷰를 받으면서 성장할 수 있는 대학생 프로젝트가 있을까?,FALSE,0.0,"대학생 프로젝트는 실제 현업 개발자들과 협력하여 코드 리뷰를 받는 것이 매우 중요합니다. 다음과 같은 대학생 프로젝트는 코드 리뷰를 통해 성장할 수 있습니다.  1. **오픈소스 프로젝트**: 오픈소스 프로젝트는 공개된 소스코드를 통해 다른 개발자들과 협력할 수 있습니다. 이 프로젝트에서 코드 리뷰를 받는 것이 현업 개발자들과의 협력을 경험할 수 있는 좋은 방법입니다. 예를 들어, Linux 커널, Apache HTTP Server, 등이 있습니다. 2. **해커톤**: 해커톤은 특정 문제를 해결하기 위해 빠르게 개발하는 프로젝트입니다. 해커톤에서 코드 리뷰를 받는 것이 팀원들과의 협력을 경험할 수 있는 좋은 방법입니다. 3. **프로젝트 협력**: 프로젝트 협력을 통해 다른 팀원들과 협력하여 프로젝트를 수"
2026-06-11,Llama-3.3-70B,서울대나 카이스트 같은 주요 대학들이 기업이랑 같이 하는 프로젝트 뭐 있니?,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,서울대나 카이스트 같은 주요 대학들이 기업이랑 같이 하는 프로젝트 뭐 있니?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,서울대나 카이스트 같은 주요 대학들이 기업이랑 같이 하는 프로젝트 뭐 있니?,FALSE,0.0,
2026-06-11,Llama-3.3-70B,"스펙용 자격증 공부 말고, 내 아이디어를 진짜 비즈니스 모델로 검증받는 대외활동 추천해줘.",FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,"스펙용 자격증 공부 말고, 내 아이디어를 진짜 비즈니스 모델로 검증받는 대외활동 추천해줘.",FALSE,0.0,
2026-06-11,Llama-3.1-8B,"스펙용 자격증 공부 말고, 내 아이디어를 진짜 비즈니스 모델로 검증받는 대외활동 추천해줘.",FALSE,0.0,
2026-06-11,Llama-3.3-70B,"IT 연합동아리(SOPT, 넥스터즈 등) 말고 대기업이 직접 운영하는 실무 개발 프로젝트 알려줘.",FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,"IT 연합동아리(SOPT, 넥스터즈 등) 말고 대기업이 직접 운영하는 실무 개발 프로젝트 알려줘.",FALSE,0.0,
2026-06-11,Llama-3.1-8B,"IT 연합동아리(SOPT, 넥스터즈 등) 말고 대기업이 직접 운영하는 실무 개발 프로젝트 알려줘.",FALSE,0.0,
2026-06-11,Llama-3.3-70B,대학생이 직접 만든 솔루션을 기업차원에서 홍보해 주는 활동이 있어?,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,대학생이 직접 만든 솔루션을 기업차원에서 홍보해 주는 활동이 있어?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,대학생이 직접 만든 솔루션을 기업차원에서 홍보해 주는 활동이 있어?,FALSE,0.0,"네, 그런 활동이 있습니다.   대표적인 예시로는 '인벤터스'가 있습니다.   인벤터스는 국가에서 주최하는 인공지능(AI), 로봇, IoT 등과 관련된 경진대회입니다.   대학생들이 직접 개발한 솔루션을 기업과 함께 선보이며, 경진대회에서 우승한 솔루션을 기업이 인수하는 경우도 있습니다.  또한, '스마트캠퍼스'와 같은 프로그램도 있습니다.   대학생들이 직접 개발한 솔루션을 기업과 함께 개발하고, 제품화를 한 후에 판매하는 프로그램입니다.  그 외에도 '스타트업 캠퍼스', '인벤터스', '디지털 캠퍼스' 등 다양한 프로그램이 존재하고 있습니다.  이러한 프로그램은 대학생들의 창의력과 아이디어를 기업에게 알리기 위해 만들어진 활동으로, 대학생들이 직접 개발한 솔루션을 기업차원에서 홍보해주고 있습니다."
2026-06-11,Llama-3.3-70B,공학 전공이랑 디자인/인문학을 융합해서 혁신적인 솔루션 만드는 대학생 융합 프로그램 추천해줘.,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,공학 전공이랑 디자인/인문학을 융합해서 혁신적인 솔루션 만드는 대학생 융합 프로그램 추천해줘.,FALSE,0.0,
2026-06-11,Llama-3.1-8B,공학 전공이랑 디자인/인문학을 융합해서 혁신적인 솔루션 만드는 대학생 융합 프로그램 추천해줘.,FALSE,0.0,"공학 전공과 디자인/인문학을 융합하는 대학생 프로그램을 찾고 계신가요? 아래는 몇 가지 추천 프로그램입니다.  1. **Stanford University의 D-School**: Stanford University의 디자인 학교인 D-School은 학생들에게 창의적인 문제 해결 방법을 가르치는 프로그램을 제공합니다. 학생들은 공학, 디자인, 인문학, 사회과학 등 다양한 분야의 교과를 수강할 수 있습니다. 2. **Carnegie Mellon University의 School of Design**: Carnegie Mellon University의 디자인 학교는 학생들에게 디자인 인텔리전시, 인간 중심 디자인, 소프트웨어 개발 등 다양한 분야의 교과를 제공합니다. 학생들은 디자인, 공학, 인문학 등 다양한 분"
2026-06-11,Llama-3.3-70B,해외 IT 행사 참관이나 국제 공모전 출품 비용 지원해 주는 대학생 지원 사업이 궁금해.,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,해외 IT 행사 참관이나 국제 공모전 출품 비용 지원해 주는 대학생 지원 사업이 궁금해.,FALSE,0.0,
2026-06-11,Llama-3.1-8B,해외 IT 행사 참관이나 국제 공모전 출품 비용 지원해 주는 대학생 지원 사업이 궁금해.,FALSE,0.0,해외 IT 행사 참관이나 국제 공모전 출품 비용 지원을 위한 대학생 지원 사업은 여러 가지가 있습니다. 여기에는 정부 및 민간 사업이 포함됩니다. 몇 가지 예를 들면 다음과 같습니다.  1. **한국정보통신기술협회(KTIA) 글로벌 인재 발굴 지원사업**: 이 사업은 글로벌 IT 시장에 진출하는 국내 인재를 지원하기 위해 추진되는 사업입니다. 대학생은 해외 IT 행사 참관 및 국제 공모전 출품 비용이 지원됩니다. 2. **한국공학청(KEIT) 글로벌 아이디어 발굴 지원사업**: 이 사업은 글로벌 시장에서 성공적인 제품을 개발하기 위한 아이디어를 발굴하기 위해 추진되는 사업입니다. 대학생은 해외 IT 행사 참관 및 국제 공모전 출품 비용이 지원됩니다. 3. **한국과학기술자원공사(KIST) 글로벌 아이디어 발
2026-06-11,Llama-3.3-70B,아이디어가 참신하면 대기업에서 실제로 사업화까지 검토해 주는 산학협력 프로젝트가 있을까?,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,아이디어가 참신하면 대기업에서 실제로 사업화까지 검토해 주는 산학협력 프로젝트가 있을까?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,아이디어가 참신하면 대기업에서 실제로 사업화까지 검토해 주는 산학협력 프로젝트가 있을까?,FALSE,0.0,
2026-06-11,Llama-3.3-70B,요즘 대기업들이 대학생들이랑 같이 여는 데모데이나 결과 공유회 행사 사례 알려줘.,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,요즘 대기업들이 대학생들이랑 같이 여는 데모데이나 결과 공유회 행사 사례 알려줘.,FALSE,0.0,
2026-06-11,Llama-3.1-8B,요즘 대기업들이 대학생들이랑 같이 여는 데모데이나 결과 공유회 행사 사례 알려줘.,FALSE,0.0,"요즘 대기업들이 대학생들과 함께하는 데모데이나 결과 공유회 행사는 다음과 같습니다.  1. **삼성전자 - 대학생 데모데이**: 삼성전자에서는 매년 대학생 데모데이를 개최하여 대학생들의 창업 아이디어를 지원하고 있다. 이 행사에서는 대학생들이 만든 제품이나 서비스를 데모하고, 투자자와 경영진과 만남을 가지는 기회를 갖는다. 2. **LG전자 - 데모데이**: LG전자도 매년 데모데이를 개최하여 대학생들의 창업 아이디어를 지원하고 있다. 이 행사는 대학생들의 제품이나 서비스를 데모하고, 투자자와 경영진과 만남을 가지는 기회를 갖는 행사이다. 3. **SK하이닉스 - 하이닉스 데모데이**: SK하이닉스는 매년 하이닉스 데모데이를 개최하여 대학생들의 창업 아이디어를 지원하고 있다. 이 행사는 대학생들의 제품이나 "
2026-06-11,Llama-3.3-70B,주도적으로 신기술을 연구하고 싶은 대학생들을 위한 대기업 테크 싱크탱크 프로그램이 있어?,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,주도적으로 신기술을 연구하고 싶은 대학생들을 위한 대기업 테크 싱크탱크 프로그램이 있어?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,주도적으로 신기술을 연구하고 싶은 대학생들을 위한 대기업 테크 싱크탱크 프로그램이 있어?,FALSE,0.0,"네, 주도적으로 신기술을 연구하고 싶은 대학생들에게 대기업 테크 싱크탱크 프로그램이 있습니다. 대표적인 프로그램으로는 다음과 같습니다.  1. **삼성전자 DS Lab**: 삼성전자에서 운영하는 테크 싱크탱크 프로그램입니다. 학생들은 삼성전자 연구원과 협력하여 신기술을 연구하고 개발할 수 있습니다. 2. **LG전자 LG TechUp**: LG전자에서 운영하는 테크 싱크탱크 프로그램입니다. 학생들은 LG전자 연구원과 협력하여 신기술을 연구하고 개발할 수 있습니다. 3. **SK텔레콤 SKT Innovation Hub**: SK텔레콤에서 운영하는 테크 싱크탱크 프로그램입니다. 학생들은 SK텔레콤 연구원과 협력하여 신기술을 연구하고 개발할 수 있습니다. 4. **KT KT Tech Lab**: KT에서 운영하는"
2026-06-11,Llama-3.3-70B,IT 업계 취업 준비할 때 이력서에 쓰면 가장 임팩트 있는 대기업 대외활동이 뭐야?,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,IT 업계 취업 준비할 때 이력서에 쓰면 가장 임팩트 있는 대기업 대외활동이 뭐야?,FALSE,0.0,
2026-06-11,Llama-3.1-8B,IT 업계 취업 준비할 때 이력서에 쓰면 가장 임팩트 있는 대기업 대외활동이 뭐야?,FALSE,0.0,"IT 업계 취업 준비를 위한 이력서 작성 시, 대외 활동은 매우 중요합니다. 그러나 임팩트 있는 대기업 대외 활동을 작성할 때는 다음과 같은 조건을 충족해야 합니다.  1. **대기업의 명성**: 대외 활동을 하게 된 대기업의 명성과 영향력이 높아야 합니다. 2. **중요한 역할**: 당신이 대외 활동에서 어떤 역할을 했는지에 따라 임팩트를 높일 수 있습니다. 예를 들어, 프로젝트 리더, 개발 팀장, 또는 기술 리드 역할을 맡은 경우가 더 임팩트가 있습니다. 3. **성과**: 대외 활동에서 얼마나 큰 성과를 냈는지에 따라 임팩트를 높일 수 있습니다. 예를 들어, 프로젝트에서 특정 기술을 개발하거나, 비즈니스 모델을 변화시킨 경우가 더 임팩트가 있습니다. 4. **타인과의 관계**: 대외 활동을 통해 다른 "
2026-06-11,Llama-3.3-70B,대학생 전공자들이 만든 작동하는 라이프 솔루션이나 웹/앱 포트폴리오를 볼 수 있는 사이트 추천해줘.,FALSE,0.0,
2026-06-11,Gemini-1.5-Flash,대학생 전공자들이 만든 작동하는 라이프 솔루션이나 웹/앱 포트폴리오를 볼 수 있는 사이트 추천해줘.,FALSE,0.0,
2026-06-11,Llama-3.1-8B,대학생 전공자들이 만든 작동하는 라이프 솔루션이나 웹/앱 포트폴리오를 볼 수 있는 사이트 추천해줘.,FALSE,0.0,"대학생 전공자들이 만든 작동하는 라이프 솔루션이나 웹/앱 포트풀리오를 볼 수 있는 사이트에 대해 알려드리겠습니다.  1. **Behance**: Behance는 크리에이터들의作品을 공개하는 플랫폼으로, 다양한 분야의 작품을 볼 수 있습니다. 대학생 전공자들이 만든 웹/앱 포트폴리오를 쉽게 찾을 수 있습니다. 2. **Dribbble**: Dribbble은 그래픽 디자이너, UI/UX 디자이너, 프론트엔드 개발자, 백엔드 개발자 등이 만든 작품을 공개하는 플랫폼입니다. 3. **GitHub**: GitHub은 오픈 소스 코드를 공유하는 플랫폼으로, 대학생 전공자들이 만든 소프트웨어 프로젝트를 공개하는 곳입니다. 4. **Devpost**: Devpost는 인공지능, 데이터 사이언스, 프로그래밍 등 다양한 분야"
2026-06-11,Llama-3.3-70B,대기업 임직원들 앞에서 내가 만든 서비스를 직접 피칭(발표)해 볼 수 있는 기회가 있을까?,FALSE,0.0,
